TABLE CRVTime  124111-124154
#  cid 302
# channel,timeOffset
1204,0.000000
1205,35.531150
1206,0.000000
1207,35.531150
1208,0.000000
1209,35.531150
1210,0.000000
1211,35.531150
1212,0.000000
1213,35.531150
1214,0.000000
1215,35.531150
1216,0.000000
1217,36.271900
1218,0.000000
1219,36.271900
1220,0.000000
1221,36.271900
1222,0.000000
1223,36.271900
1224,0.000000
1225,36.271900
1226,0.000000
1227,36.271900
1228,0.000000
1229,36.271900
1230,0.000000
1231,36.271900
1232,0.000000
1233,36.271900
1234,0.000000
1235,36.271900
1236,0.000000
1237,36.271900
1238,0.000000
1239,36.271900
1240,0.000000
1241,36.271900
1242,0.000000
1243,36.271900
1244,0.000000
1245,36.271900
1246,0.000000
1247,36.271900
1248,0.000000
1249,36.146660
1250,0.000000
1251,36.146660
1252,0.000000
1253,36.146660
1254,0.000000
1255,36.146660
1256,0.000000
1257,36.146660
1258,0.000000
1259,36.146660
1260,0.000000
1261,36.146660
1262,0.000000
1263,36.146660
1264,0.000000
1265,36.146660
1266,0.000000
1267,36.146660
1268,0.000000
1269,36.146660
1270,0.000000
1271,36.146660
1272,0.000000
1273,36.146660
1274,0.000000
1275,36.146660
1276,0.000000
1277,36.146660
1278,0.000000
1279,36.146660
1280,0.000000
1281,24.700600
1282,0.000000
1283,24.700600
1284,0.000000
1285,24.700600
1286,0.000000
1287,24.700600
1288,0.000000
1289,24.700600
1290,0.000000
1291,24.700600
1292,0.000000
1293,24.700600
1294,0.000000
1295,24.700600
1296,0.000000
1297,24.700600
1298,0.000000
1299,24.700600
1300,0.000000
1301,24.700600
1302,0.000000
1303,24.700600
1304,0.000000
1305,24.700600
1306,0.000000
1307,24.700600
1308,0.000000
1309,24.700600
1310,0.000000
1311,24.700600
1312,0.000000
1313,23.946100
1314,0.000000
1315,23.946100
1316,0.000000
1317,23.946100
1318,0.000000
1319,23.946100
1320,0.000000
1321,23.946100
1322,0.000000
1323,23.946100
1324,0.000000
1325,23.946100
1326,0.000000
1327,23.946100
1328,0.000000
1329,23.946100
1330,0.000000
1331,23.946100
1332,0.000000
1333,23.946100
1334,0.000000
1335,23.946100
1336,0.000000
1337,23.946100
1338,0.000000
1339,23.946100
1340,0.000000
1341,23.946100
1342,0.000000
1343,23.946100
1344,0.000000
1345,25.251200
1346,0.000000
1347,25.251200
1348,0.000000
1349,25.251200
1350,0.000000
1351,25.251200
1352,0.000000
1353,25.251200
1354,0.000000
1355,25.251200
1356,0.000000
1357,25.251200
1358,0.000000
1359,25.251200
1360,0.000000
1361,25.251200
1362,0.000000
1363,25.251200
1364,0.000000
1365,25.251200
1366,0.000000
1367,25.251200
1368,0.000000
1369,25.251200
1370,0.000000
1371,25.251200
1372,0.000000
1373,25.251200
1374,0.000000
1375,25.251200
1376,0.000000
1377,24.746900
1378,0.000000
1379,24.746900
1380,0.000000
1381,24.746900
1382,0.000000
1383,24.746900
1384,0.000000
1385,24.746900
1386,0.000000
1387,24.746900
1388,0.000000
1389,24.746900
1390,0.000000
1391,24.746900
1392,0.000000
1393,24.746900
1394,0.000000
1395,24.746900
1396,0.000000
1397,24.746900
1398,0.000000
1399,24.746900
1400,0.000000
1401,24.746900
1402,0.000000
1403,24.746900
1404,0.000000
1405,24.746900
1406,0.000000
1407,24.746900
1408,0.000000
1409,38.634300
1410,0.000000
1411,38.634300
1412,0.000000
1413,38.634300
1414,0.000000
1415,38.634300
1416,0.000000
1417,38.634300
1418,0.000000
1419,38.634300
1420,0.000000
1421,38.634300
1422,0.000000
1423,38.634300
1424,0.000000
1425,38.634300
1426,0.000000
1427,38.634300
1428,0.000000
1429,38.634300
1430,0.000000
1431,38.634300
1432,0.000000
1433,38.634300
