TABLE CRVTime  123660-123660
#  123660 cid 303
# channel,timeOffset
 1160,   0.000
 1161,  20.242
 1162,   0.000
 1163,  20.242
 1164,   0.000
 1165,  20.242
 1166,   0.000
 1167,  20.242
 1168,   0.000
 1169,  20.242
 1170,   0.000
 1171,  20.242
 1172,   0.000
 1173,  20.242
 1174,   0.000
 1175,  20.242
 1176,   0.000
 1177,  20.242
 1178,   0.000
 1179,  20.242
 1180,   0.000
 1181,  20.242
 1182,   0.000
 1183,  20.242
 1184,   0.000
 1185,  20.348
 1186,   0.000
 1187,  20.348
 1188,   0.000
 1189,  20.348
 1190,   0.000
 1191,  20.348
 1192,   0.000
 1193,  20.348
 1194,   0.000
 1195,  20.348
 1196,   0.000
 1197,  20.348
 1198,   0.000
 1199,  20.348
 1200,   0.000
 1201,  20.348
 1202,   0.000
 1203,  20.348
 1204,   0.000
 1205,  20.348
 1206,   0.000
 1207,  20.348
 1208,   0.000
 1209,  20.348
 1210,   0.000
 1211,  20.348
 1212,   0.000
 1213,  20.348
 1214,   0.000
 1215,  20.348
 1216,   0.000
 1217,  21.089
 1218,   0.000
 1219,  21.089
 1220,   0.000
 1221,  21.089
 1222,   0.000
 1223,  21.089
 1224,   0.000
 1225,  21.089
 1226,   0.000
 1227,  21.089
 1228,   0.000
 1229,  21.089
 1230,   0.000
 1231,  21.089
 1232,   0.000
 1233,  21.089
 1234,   0.000
 1235,  21.089
 1236,   0.000
 1237,  21.089
 1238,   0.000
 1239,  21.089
 1240,   0.000
 1241,  21.089
 1242,   0.000
 1243,  21.089
 1244,   0.000
 1245,  21.089
 1246,   0.000
 1247,  21.089
 1248,   0.000
 1249,  20.964
 1250,   0.000
 1251,  20.964
 1252,   0.000
 1253,  20.964
 1254,   0.000
 1255,  20.964
 1256,   0.000
 1257,  20.964
 1258,   0.000
 1259,  20.964
 1260,   0.000
 1261,  20.964
 1262,   0.000
 1263,  20.964
 1264,   0.000
 1265,  20.964
 1266,   0.000
 1267,  20.964
 1268,   0.000
 1269,  20.964
 1270,   0.000
 1271,  20.964
 1272,   0.000
 1273,  20.964
 1274,   0.000
 1275,  20.964
 1276,   0.000
 1277,  20.964
 1278,   0.000
 1279,  20.964
 1280,   0.000
 1281,  23.279
 1282,   0.000
